CLIENTNUM,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1
719227233,"$1,553.00",723,830.0,1954,43,0.466,0.666,0.344
711050058,"$6,732.00",0,6732.0,1644,45,0.0,0.856,0.731
779040408,"$12,181.00",1702,10479.0,1478,33,0.14,0.834,0.5
714024858,"$7,056.00",0,7056.0,1739,35,0.0,0.815,0.842
789849108,"$14,365.00",0,14365.0,2290,62,0.0,0.61,0.632
710391258,"$11,473.00",829,10644.0,2147,41,0.072,0.707,0.519
718830183,"$23,996.00",2517,21479.0,1339,29,0.105,0.488,0.381
779696883,"$2,998.00",1789,1209.0,1825,31,0.597,0.807,0.348
719249733,"$30,011.00",1232,28779.0,1676,41,0.041,0.944,0.783
737971833,"$2,405.00",1553,852.0,2503,40,0.646,1.156,0.667
772468983,"$21,927.00",1291,20636.0,1946,37,0.059,0.864,0.542
710990283,"$3,906.00",1851,2055.0,1839,33,0.474,0.73,0.833
808750458,"$10,029.00",606,9423.0,2192,58,0.06,0.727,0.657
719692983,"$4,934.00",1504,3430.0,2747,42,0.305,1.52,0.448
719125158,"$13,882.00",1452,12430.0,2685,71,0.105,0.771,0.511
787509408,"$2,347.00",0,2347.0,2595,56,0.0,0.863,0.333
719206308,"$4,116.00",1223,2893.0,1657,38,0.297,0.73,0.52
717141858,"$13,904.00",625,13279.0,3151,67,0.045,0.673,0.595
713172408,"$32,558.00",2016,30542.0,1440,37,0.062,0.506,0.423
720314583,"$12,902.00",1860,11042.0,1273,33,0.144,0.492,0.375
708347583,"$2,509.00",1144,1365.0,1804,38,0.456,0.692,0.583
711006783,"$2,484.00",2149,335.0,1200,28,0.865,0.669,0.647
718274283,"$2,780.00",0,2780.0,2469,67,0.0,0.565,0.811
803977008,"$5,219.00",1826,3393.0,1715,35,0.35,1.011,1.188
715216908,"$18,102.00",1381,16721.0,1486,32,0.076,0.513,0.143
779611008,"$4,532.00",0,4532.0,1885,55,0.0,0.734,0.528
811467708,"$22,399.00",1431,20968.0,2390,62,0.064,1.019,0.722
812597508,"$4,489.00",2498,1991.0,2153,58,0.556,0.779,0.568
718651083,"$10,329.00",514,9815.0,2461,68,0.05,0.708,0.838
708577308,"$2,637.00",1272,1365.0,1569,39,0.482,0.728,1.053
813990483,"$1,864.00",1384,480.0,1662,32,0.742,0.904,0.391
816319008,"$13,276.00",1917,11359.0,1901,33,0.144,1.075,0.833
789627258,"$1,935.00",1033,902.0,2498,60,0.534,0.623,1.0
713346558,"$6,784.00",891,5893.0,1900,28,0.131,1.047,0.556
708744933,"$19,127.00",1880,17247.0,1859,33,0.098,0.788,0.571
708828258,"$32,641.00",1551,31090.0,1327,30,0.048,0.488,0.304
713511108,"$1,438.30",847,591.3,1397,43,0.589,0.436,0.483
710208633,"$2,417.00",1929,488.0,1773,42,0.798,0.886,0.556
824165658,"$19,259.00",2266,16993.0,1388,27,0.118,0.92,0.929
826513233,"$3,796.00",2396,1400.0,2069,54,0.631,0.569,0.742
788789658,"$4,042.00",1744,2298.0,1471,37,0.431,0.582,0.542
717837858,"$17,603.00",1063,16540.0,2902,64,0.06,1.065,0.641
709382958,"$2,894.00",2077,817.0,1017,25,0.718,0.574,0.562
716253858,"$16,730.00",1956,14774.0,1740,43,0.117,0.675,0.536
713725683,"$3,282.00",1843,1439.0,2614,79,0.562,0.625,0.646
710364258,"$15,815.00",1217,14598.0,2135,48,0.077,1.266,0.846
816033783,"$1,672.00",957,715.0,2099,34,0.572,0.576,0.417
715065483,"$8,121.00",1595,6526.0,1914,45,0.196,0.743,0.5
718751133,"$3,182.00",2435,747.0,1670,30,0.765,0.868,0.765
713983308,"$3,182.00",1928,1254.0,1233,35,0.606,0.509,0.4
718418958,"$5,061.00",0,5061.0,1309,38,0.0,0.911,0.462
779367858,"$6,224.00",1898,4326.0,3014,58,0.305,1.103,0.706
711285633,"$2,735.00",1769,966.0,3306,71,0.647,1.465,0.972
714974658,"$2,464.00",1867,597.0,1219,35,0.758,0.6,1.333
716374308,"$3,477.00",1875,1602.0,1897,50,0.539,0.907,1.083
713416233,"$3,242.00",2076,1166.0,1841,46,0.64,0.612,0.533
797643708,"$27,858.00",1314,26544.0,1772,53,0.047,0.676,0.559
808292958,"$1,438.30",495,943.3,2546,40,0.344,1.062,0.333
719831958,"$34,516.00",0,34516.0,1793,44,0.0,0.646,0.833
708860358,"$6,361.00",694,5667.0,1499,31,0.109,0.844,0.938
717385983,"$2,490.00",0,2490.0,1645,30,0.0,0.859,0.667
719049033,"$14,057.00",1655,12402.0,2073,60,0.118,0.676,0.333
717581658,"$2,461.00",1586,875.0,1729,35,0.644,1.676,0.75
714347508,"$7,766.00",1278,6488.0,2423,74,0.165,0.806,0.609
803833608,"$21,308.00",564,20744.0,1322,38,0.026,0.448,0.652
712576908,"$4,516.00",2252,2264.0,1819,24,0.499,0.889,0.846
778511733,"$5,424.00",1812,3612.0,1634,44,0.334,0.513,0.76
721464783,"$1,764.00",1540,224.0,2094,47,0.873,0.937,0.958
821179233,"$1,493.00",932,561.0,1554,43,0.624,0.466,0.344
713126733,"$17,539.00",2517,15022.0,1220,30,0.144,0.743,0.765
719688408,"$34,516.00",0,34516.0,3530,68,0.0,0.534,0.659
779811183,"$2,149.00",1118,1031.0,1581,30,0.52,0.903,1.0
771086208,"$6,256.00",1530,4726.0,1629,43,0.245,0.647,0.344
715217733,"$11,922.00",792,11130.0,2154,61,0.066,0.667,0.525
813752433,"$4,075.00",1986,2089.0,2449,27,0.487,1.214,0.038
711876333,"$7,290.00",2151,5139.0,1312,29,0.295,0.583,0.526
715256658,"$5,965.00",688,5277.0,3382,58,0.115,0.673,1.071
711329658,"$9,007.00",1965,7042.0,1925,42,0.218,0.698,0.448
710227908,"$6,077.00",1397,4680.0,2837,74,0.23,0.834,0.609
716362008,"$1,808.00",1009,799.0,1744,35,0.558,0.796,0.944
714939708,"$12,810.00",0,12810.0,3174,74,0.0,1.363,1.114
708083283,"$3,421.00",2517,904.0,992,21,0.736,0.992,0.4
719431608,"$3,118.00",1528,1590.0,1291,24,0.49,0.604,0.6
769411758,"$20,013.00",922,19091.0,1518,39,0.046,0.655,0.625
714248733,"$4,395.00",1240,3155.0,2272,46,0.282,0.662,0.438
804481608,"$9,661.00",0,9661.0,2825,60,0.0,0.926,0.818
714631833,"$1,973.00",1324,649.0,1587,38,0.671,0.805,0.52
769751958,"$9,926.00",2018,7908.0,2235,57,0.203,0.618,0.357
717999183,"$4,108.00",1659,2449.0,2275,58,0.404,1.202,0.871
713075283,"$20,741.00",2504,18237.0,1818,51,0.121,0.8,1.04
711561108,"$16,335.00",892,15443.0,2733,71,0.055,0.673,0.919
709854483,"$4,588.00",2517,2071.0,2442,62,0.549,1.525,0.632
713630733,"$5,712.00",1955,3757.0,2617,54,0.342,0.969,0.8
717599283,"$5,335.00",1206,4129.0,1844,49,0.226,0.69,0.75
806407308,"$13,184.00",0,13184.0,2047,33,0.0,1.166,0.179
712730583,"$8,592.00",1201,7391.0,1842,50,0.14,0.778,0.852
712142733,"$1,910.00",1164,746.0,2028,39,0.609,0.744,1.053
720153258,"$6,210.00",1083,5127.0,3095,62,0.174,0.621,0.59
814086333,"$2,220.00",1337,883.0,1685,44,0.602,0.768,0.375
715524708,"$20,756.00",1710,19046.0,1502,31,0.082,0.816,0.824
713307708,"$2,895.00",2517,378.0,1541,37,0.869,0.322,0.609
714069858,"$3,539.00",2517,1022.0,1677,45,0.711,0.569,0.5
712789383,"$9,274.00",2097,7177.0,2048,59,0.226,0.776,0.639
787983633,"$3,187.00",2517,670.0,2072,33,0.79,1.214,0.833
758583708,"$2,802.00",2460,342.0,1406,28,0.878,1.029,0.077
717130383,"$2,334.00",707,1627.0,1386,30,0.303,0.561,0.5
720770883,"$1,438.30",0,1438.3,2249,61,0.0,0.76,0.564
716797758,"$3,519.00",0,3519.0,1670,33,0.0,0.548,0.65
713835258,"$3,088.00",2083,1005.0,1561,40,0.675,0.633,0.538
720677733,"$34,516.00",1002,33514.0,2579,68,0.029,1.345,0.7
718587858,"$11,906.00",2032,9874.0,1642,39,0.171,0.465,0.625
710263608,"$11,098.00",821,10277.0,2156,46,0.074,0.896,0.586
715055433,"$2,224.00",1772,452.0,2004,44,0.797,0.81,0.419
715498308,"$3,454.00",1603,1851.0,1575,41,0.464,1.078,0.519
708099183,"$5,723.00",1873,3850.0,2732,63,0.327,0.851,0.853
716452908,"$9,239.00",1421,7818.0,2246,44,0.154,0.823,0.833
789959283,"$4,061.00",1775,2286.0,1602,40,0.437,0.686,0.667
713536158,"$4,189.00",0,4189.0,1597,31,0.0,0.715,0.722
716750358,"$6,373.00",1562,4811.0,3483,82,0.245,0.573,0.64
815299833,"$2,228.00",1717,511.0,2334,61,0.771,1.625,0.848
721003008,"$3,261.00",2517,744.0,856,18,0.772,0.378,0.059
779883933,"$8,014.00",1402,6612.0,1596,34,0.175,0.873,0.789
716612958,"$10,980.00",1726,9254.0,1830,36,0.157,0.856,0.636
715859058,"$3,092.00",2165,927.0,1369,37,0.7,0.676,0.542
772031733,"$14,315.00",690,13625.0,2603,56,0.048,1.32,0.806
720668358,"$1,648.00",997,651.0,1776,36,0.605,0.776,0.565
778708533,"$1,730.00",1616,114.0,869,27,0.934,0.331,0.286
719649408,"$13,768.00",763,13005.0,1390,44,0.055,0.712,0.76
715457658,"$1,709.00",1465,244.0,1757,48,0.857,0.558,0.548
711934308,"$1,705.00",0,1705.0,3342,62,0.0,0.604,0.824
781326483,"$8,673.00",0,8673.0,2457,58,0.0,0.876,0.933
712557708,"$6,391.00",2317,4074.0,2274,61,0.363,0.831,1.033
789187908,"$11,102.00",1946,9156.0,1448,36,0.175,0.625,1.0
773297508,"$24,765.00",1999,22766.0,1544,36,0.081,1.013,0.714
716529258,"$31,864.00",0,31864.0,1591,35,0.0,1.009,0.75
708242283,"$5,346.00",0,5346.0,3253,80,0.0,0.928,0.818
789247458,"$2,801.00",1472,1329.0,2467,54,0.526,1.027,0.8
717100833,"$3,148.00",0,3148.0,1401,31,0.0,0.498,0.722
716870583,"$2,786.00",1628,1158.0,2853,55,0.584,1.314,0.667
719999508,"$11,894.00",816,11078.0,2438,45,0.069,1.561,0.607
721236408,"$7,535.00",2517,5018.0,1655,41,0.334,0.813,0.577
720122808,"$33,180.00",511,32669.0,797,14,0.015,0.681,0.273
716882658,"$2,986.00",1632,1354.0,2141,55,0.547,0.883,0.667
713734758,"$6,729.00",2375,4354.0,2080,50,0.353,0.579,0.351
709085358,"$2,601.00",1817,784.0,2542,67,0.699,0.663,0.675
715785933,"$3,380.00",1655,1725.0,1636,58,0.49,0.636,0.706
717159858,"$2,730.00",1351,1379.0,2319,61,0.495,0.623,0.743
713259858,"$3,324.00",0,3324.0,982,22,0.0,0.537,0.692
787516908,"$2,665.00",1844,821.0,1880,58,0.692,0.554,0.758
711145008,"$5,015.00",2053,2962.0,1325,29,0.409,0.442,0.381
715013733,"$6,905.00",2303,4602.0,1370,25,0.334,0.712,0.786
717098208,"$5,848.00",950,4898.0,1961,51,0.162,0.726,0.545
737982408,"$19,136.00",1608,17528.0,2501,55,0.084,0.728,0.528
713216883,"$3,500.00",1904,1596.0,2003,41,0.544,1.182,0.952
709361058,"$7,453.00",0,7453.0,1691,47,0.0,0.712,0.516
710312658,"$6,266.00",1819,4447.0,1456,27,0.29,0.744,1.077
773383158,"$4,945.00",0,4945.0,2743,69,0.0,1.033,0.769
716053083,"$27,992.00",0,27992.0,837,18,0.0,0.433,1.0
717667833,"$3,735.00",1285,2450.0,1877,33,0.344,1.034,1.2
716998608,"$6,703.00",1252,5451.0,1843,44,0.187,0.625,0.63
772086408,"$6,162.00",943,5219.0,1527,35,0.153,0.484,0.207
708597558,"$3,337.00",795,2542.0,3951,68,0.238,0.524,0.619
718011783,"$2,205.00",1337,868.0,1591,38,0.606,0.65,0.727
714360033,"$4,450.00",1444,3006.0,1326,44,0.324,0.465,0.419
811005858,"$1,438.30",0,1438.3,2914,70,0.0,0.916,0.591
794485158,"$2,172.00",1475,697.0,2447,46,0.679,1.158,1.3
708513183,"$4,323.00",1267,3056.0,3078,58,0.293,1.102,0.611
719353158,"$4,145.00",1468,2677.0,1238,36,0.354,0.579,0.5
711436083,"$2,032.00",1003,1029.0,2454,46,0.494,1.005,0.586
780374133,"$7,010.00",2103,4907.0,2413,48,0.3,1.007,1.087
739117233,"$3,205.00",1530,1675.0,2126,58,0.477,0.673,0.657
708486033,"$16,547.00",1521,15026.0,1782,48,0.092,0.555,0.333
795237183,"$5,930.00",0,5930.0,2041,32,0.0,1.19,0.684
788788758,"$7,469.00",1752,5717.0,2050,46,0.235,0.923,0.917
709635858,"$2,235.00",0,2235.0,1229,27,0.0,0.556,0.35
789701658,"$2,047.00",1196,851.0,2180,33,0.584,0.623,0.941
713484483,"$34,516.00",907,33609.0,2298,55,0.026,0.572,0.719
711954558,"$2,636.00",2357,279.0,1333,34,0.894,0.654,0.545
712655583,"$6,425.00",915,5510.0,2036,44,0.142,0.958,0.692
779686683,"$2,902.00",1668,1234.0,2088,34,0.575,0.621,0.478
711226758,"$4,002.00",1669,2333.0,2024,53,0.417,0.702,1.12
713241033,"$5,175.00",977,4198.0,2405,49,0.189,1.705,0.885
788754108,"$4,599.00",637,3962.0,2608,78,0.139,0.622,0.592
717013383,"$31,258.00",1518,29740.0,2866,53,0.049,0.917,0.893
712634133,"$2,683.00",1671,1012.0,1406,37,0.623,0.784,0.423
709537683,"$11,638.00",926,10712.0,563,15,0.08,0.262,0.364
778627983,"$1,829.00",1140,689.0,1610,49,0.623,0.325,0.4
720241758,"$8,276.00",1671,6605.0,1409,25,0.202,0.359,0.25
720814233,"$23,539.00",1261,22278.0,1485,38,0.054,0.484,0.462
785080308,"$2,352.00",0,2352.0,2344,48,0.0,1.467,0.92
713358633,"$11,371.00",1015,10356.0,2768,68,0.089,1.483,0.889
720392433,"$2,857.00",2517,340.0,1869,47,0.881,0.871,0.567
720282558,"$34,516.00",1568,32948.0,2873,73,0.045,0.878,0.659
821370858,"$6,690.00",1884,4806.0,1734,39,0.282,0.791,0.625
799249833,"$4,439.00",844,3595.0,2858,71,0.19,0.863,0.69
713016633,"$5,344.00",1582,3762.0,1984,36,0.296,0.537,1.0
814471983,"$27,310.00",0,27310.0,1537,41,0.0,0.919,1.05
779612808,"$2,531.00",2360,171.0,1263,35,0.932,0.955,0.591
716692683,"$9,096.00",0,9096.0,2318,54,0.0,0.768,0.688
790145733,"$34,516.00",0,34516.0,1112,26,0.0,0.927,0.368
716038533,"$7,169.00",902,6267.0,1438,35,0.126,0.834,0.591
714421233,"$5,399.00",1723,3676.0,1292,34,0.319,0.765,0.889
709783908,"$2,280.00",1170,1110.0,1924,50,0.513,0.603,0.667
812788233,"$6,315.00",1305,5010.0,2205,43,0.207,0.542,0.265
772452783,"$4,402.00",1640,2762.0,1774,46,0.373,0.719,1.0
714002658,"$27,732.00",1623,26109.0,1413,31,0.059,0.452,0.722
713464983,"$4,947.00",1053,3894.0,3479,76,0.213,1.195,0.81
713910108,"$3,946.00",2375,1571.0,1646,43,0.602,0.921,0.536
808169358,"$12,291.00",2289,10002.0,1683,50,0.186,0.685,0.471
714013083,"$3,067.00",1874,1193.0,1420,32,0.611,0.791,0.455
715381533,"$1,438.30",674,764.3,2451,55,0.469,1.769,1.292
717678408,"$8,633.00",2517,6116.0,2066,51,0.292,0.681,0.457
719143308,"$2,394.00",0,2394.0,2805,85,0.0,1.059,0.667
711509658,"$11,374.00",2517,8857.0,1088,26,0.221,1.015,1.167
757481283,"$6,921.00",2159,4762.0,1931,35,0.312,0.895,0.75
808681158,"$2,564.00",2379,185.0,1343,35,0.928,0.358,0.296
718867683,"$2,720.00",1904,816.0,1613,43,0.7,0.634,0.344
714618333,"$9,843.00",2154,7689.0,1402,35,0.219,0.733,0.667
794562783,"$21,691.00",661,21030.0,2534,51,0.03,0.767,0.962
708208758,"$1,826.00",883,943.0,2199,48,0.484,0.953,1.0
794504658,"$5,746.00",1829,3917.0,1562,44,0.318,0.649,0.913
714772758,"$2,926.00",1346,1580.0,1851,48,0.46,0.834,0.455
713830233,"$7,061.00",1813,5248.0,1831,60,0.257,0.744,0.5
713577483,"$5,589.00",1430,4159.0,1570,31,0.256,0.632,0.722
814513008,"$9,620.00",2033,7587.0,1735,43,0.211,0.667,0.387
712765158,"$2,539.00",2162,377.0,2386,47,0.852,0.635,0.382
714411108,"$3,642.00",610,3032.0,2790,68,0.167,0.676,0.581
720231108,"$3,451.00",0,3451.0,3031,57,0.0,0.744,0.676
709035708,"$1,841.00",1246,595.0,1819,35,0.677,0.759,0.522
720662508,"$5,764.00",1529,4235.0,1972,38,0.265,1.356,0.52
708623283,"$18,278.00",0,18278.0,2084,61,0.0,0.798,1.103
813247083,"$16,059.00",618,15441.0,1357,26,0.038,0.824,1.0
780078333,"$5,887.00",659,5228.0,1193,26,0.112,0.65,0.3
811915383,"$3,152.00",1986,1166.0,2530,50,0.63,1.328,0.724
719818983,"$12,464.00",0,12464.0,1195,35,0.0,0.864,0.522
716349183,"$4,784.00",0,4784.0,2160,54,0.0,0.905,0.929
710067183,"$1,950.00",0,1950.0,2074,81,0.0,0.803,0.8
771234558,"$7,478.00",0,7478.0,2213,62,0.0,0.847,0.771
820288233,"$1,438.30",0,1438.3,2731,39,0.0,0.764,0.5
717511533,"$1,707.00",1191,516.0,2950,87,0.698,0.669,0.977
711642108,"$4,016.00",917,3099.0,2572,35,0.228,1.246,0.591
712495233,"$2,370.00",1699,671.0,2411,53,0.717,0.889,0.656
718484283,"$3,478.00",2517,961.0,1409,49,0.724,0.685,0.75
717413658,"$1,539.00",989,550.0,1987,47,0.643,0.86,0.808
804668658,"$1,438.30",0,1438.3,947,20,0.0,0.506,0.053
715934283,"$3,142.00",1639,1503.0,3046,56,0.522,0.986,1.154
717499083,"$17,236.00",0,17236.0,3013,78,0.0,0.958,0.696
715279683,"$1,438.30",0,1438.3,1679,39,0.0,0.529,0.5
718971333,"$13,206.00",925,12281.0,2342,51,0.07,0.766,1.318
709219533,"$2,480.00",1351,1129.0,1359,36,0.545,0.522,0.565
709150608,"$2,898.00",0,2898.0,2632,64,0.0,1.154,0.778
788259558,"$1,570.00",1028,542.0,1430,28,0.655,0.742,1.333
802464033,"$4,460.00",1262,3198.0,1877,41,0.283,0.898,0.783
712757808,"$1,544.00",0,1544.0,1731,40,0.0,0.677,0.739
714457083,"$3,456.00",2219,1237.0,1332,24,0.642,0.636,0.5
713413758,"$2,751.00",1599,1152.0,2270,44,0.581,0.694,0.333
708741633,"$4,153.00",0,4153.0,1771,41,0.0,0.434,0.367
714043833,"$3,685.00",1396,2289.0,3016,85,0.379,0.974,0.809
789577833,"$8,902.00",1932,6970.0,969,29,0.217,0.781,1.071
787570758,"$2,944.00",1596,1348.0,2070,44,0.542,0.737,0.467
720371733,"$2,232.00",786,1446.0,1395,39,0.352,0.435,0.345
819117183,"$1,569.00",909,660.0,2169,48,0.579,1.288,1.182
711776433,"$23,622.00",1153,22469.0,2574,65,0.049,0.666,0.625
709583133,"$3,326.00",1442,1884.0,1627,54,0.434,0.711,1.077
719521983,"$6,116.00",1698,4418.0,1592,32,0.278,0.937,1.0
718415133,"$11,352.00",0,11352.0,1601,34,0.0,1.324,1.125
710594358,"$14,910.00",873,14037.0,2560,72,0.059,0.737,0.674
709730508,"$17,531.00",0,17531.0,4563,61,0.0,0.8,0.743
720462633,"$4,138.00",643,3495.0,1827,49,0.155,0.681,0.581
715005558,"$8,374.00",2147,6227.0,2472,65,0.256,1.113,1.167
779993208,"$7,049.00",0,7049.0,1475,27,0.0,0.988,1.7
787543008,"$3,851.00",1695,2156.0,2349,61,0.44,0.717,0.968
743265108,"$15,936.00",827,15109.0,2477,49,0.052,1.085,1.042
713770383,"$2,926.00",0,2926.0,2775,74,0.0,0.84,1.114
712392108,"$10,305.00",691,9614.0,1451,25,0.067,0.485,0.667
720145683,"$2,987.00",2517,470.0,1617,35,0.843,0.479,0.75
714832383,"$34,516.00",1965,32551.0,2949,70,0.057,1.044,1.0
772706283,"$6,275.00",1579,4696.0,1585,43,0.252,0.996,0.72
795920358,"$7,185.00",0,7185.0,2679,45,0.0,1.504,0.8
716277558,"$3,281.00",1961,1320.0,1779,47,0.598,0.744,0.808
764776833,"$3,077.00",1646,1431.0,1523,30,0.535,0.456,0.579
710795883,"$2,042.00",1864,178.0,2758,50,0.913,1.318,0.852
710428308,"$2,001.00",1553,448.0,1910,51,0.776,0.482,0.7
721096983,"$3,625.00",2517,1108.0,2616,46,0.694,1.158,1.3
715760733,"$7,803.00",1885,5918.0,1199,25,0.242,0.531,0.316
718227033,"$5,951.00",1702,4249.0,2565,53,0.286,1.264,0.71
720610008,"$15,796.00",812,14984.0,1339,23,0.051,0.719,0.15
719517258,"$7,558.00",1364,6194.0,3676,67,0.18,0.719,0.558
714111333,"$5,381.00",0,5381.0,1910,38,0.0,0.746,1.0
717551358,"$3,556.00",2517,1039.0,2279,56,0.708,0.983,0.6
813573333,"$2,661.00",1466,1195.0,1354,25,0.551,0.631,0.316
711709683,"$3,506.00",1405,2101.0,1999,48,0.401,0.766,0.655
712902483,"$2,066.00",1699,367.0,1895,43,0.822,0.624,0.536
710893533,"$8,329.00",877,7452.0,1570,56,0.105,0.432,0.333
719883858,"$2,774.00",0,2774.0,1258,33,0.0,0.721,0.435
719628033,"$4,134.00",1130,3004.0,2475,52,0.273,1.222,0.926
712043433,"$11,329.00",1180,10149.0,1213,33,0.104,0.648,0.571
769095558,"$9,055.00",1560,7495.0,1755,45,0.172,0.696,0.8
816094233,"$17,393.00",1409,15984.0,1692,38,0.081,0.608,0.652
758417508,"$5,908.00",0,5908.0,3313,72,0.0,0.822,0.756
721234308,"$5,825.00",1815,4010.0,2820,62,0.312,1.132,0.879
717138558,"$3,665.00",0,3665.0,1813,31,0.0,0.737,0.409
798120858,"$3,797.00",1425,2372.0,2555,44,0.375,1.505,0.833
709997958,"$3,478.00",0,3478.0,2133,54,0.0,0.65,0.543
712617408,"$13,734.00",0,13734.0,2566,74,0.0,0.855,0.762
720158208,"$3,034.00",2167,867.0,2058,49,0.714,0.711,0.485
716548083,"$2,973.00",2360,613.0,2593,57,0.794,1.257,0.781
717631008,"$24,296.00",0,24296.0,1886,48,0.0,0.781,0.5
813964383,"$8,969.00",1226,7743.0,2568,59,0.137,0.84,0.735
719952408,"$2,550.00",1623,927.0,1870,51,0.636,0.65,0.275
771028533,"$10,357.00",0,10357.0,911,25,0.0,0.506,0.19
771823308,"$1,475.00",986,489.0,1896,33,0.668,0.896,0.833
719854008,"$5,154.00",1407,3747.0,1694,32,0.273,0.666,0.778
713998233,"$3,586.00",1414,2172.0,2780,57,0.394,0.745,0.727
714746358,"$4,646.00",1680,2966.0,2234,35,0.362,1.238,0.667
713574708,"$1,640.00",1177,463.0,3124,66,0.718,0.695,0.784
714753258,"$2,379.00",1982,397.0,2966,50,0.833,1.194,1.381
712004208,"$3,422.00",0,3422.0,1973,59,0.0,0.929,0.686
719621958,"$4,365.00",0,4365.0,1720,40,0.0,0.32,0.379
819610908,"$32,938.00",2089,30849.0,1137,26,0.063,0.72,0.238
823948308,"$6,710.00",1942,4768.0,1727,37,0.289,0.777,0.85
712064358,"$2,507.00",1544,963.0,1999,34,0.616,0.906,0.789
816013383,"$6,184.00",0,6184.0,1712,27,0.0,1.016,0.286
758765808,"$2,029.00",1190,839.0,1802,40,0.586,0.628,0.481
780881358,"$16,659.00",0,16659.0,2551,74,0.0,1.012,0.609
709422183,"$2,203.00",1394,809.0,1788,45,0.633,0.57,0.364
779951058,"$5,122.00",1642,3480.0,1908,39,0.321,0.935,0.696
809941233,"$3,074.00",2390,684.0,1377,38,0.777,0.421,0.583
710844408,"$2,584.00",0,2584.0,1843,28,0.0,0.593,0.647
819002508,"$2,037.00",0,2037.0,2563,64,0.0,0.88,0.641
807141183,"$14,938.00",1412,13526.0,1930,36,0.095,0.677,0.636
711119358,"$2,014.00",896,1118.0,2460,52,0.445,1.055,0.857
808273533,"$1,818.00",0,1818.0,2054,55,0.0,0.651,0.774
716297658,"$14,926.00",0,14926.0,2405,55,0.0,0.635,0.667
716532258,"$2,827.00",1308,1519.0,3291,55,0.463,0.79,0.618
720540708,"$2,773.00",1507,1266.0,1197,25,0.543,1.06,1.083
720904233,"$16,033.00",560,15473.0,1158,31,0.035,0.963,1.067
720863133,"$3,213.00",2517,696.0,1855,39,0.783,0.507,0.773
714957108,"$3,616.00",0,3616.0,3133,72,0.0,0.912,1.0
790102008,"$5,924.00",1023,4901.0,3305,80,0.173,0.765,0.778
781933983,"$14,535.00",0,14535.0,2970,76,0.0,0.711,0.689
712643358,"$2,833.00",1609,1224.0,1335,23,0.568,0.78,1.3
716686158,"$1,479.00",601,878.0,1621,32,0.406,0.607,0.6
806894133,"$1,617.00",1347,270.0,2546,55,0.833,0.73,0.719
721344858,"$2,237.00",451,1786.0,2192,36,0.202,0.837,0.44
813230208,"$2,900.00",1782,1118.0,4686,64,0.614,1.351,0.561
716835033,"$13,126.00",2086,11040.0,1836,37,0.159,0.659,0.762
787500333,"$8,695.00",1407,7288.0,2030,58,0.162,0.634,0.706
768582033,"$6,692.00",1897,4795.0,3902,76,0.283,1.035,0.689
713992158,"$2,159.00",1004,1155.0,1353,30,0.465,0.603,0.111
719916408,"$2,501.00",1909,592.0,1850,34,0.763,0.956,1.125
789433758,"$6,338.00",2379,3959.0,1715,39,0.375,0.624,0.5
785011383,"$2,190.00",0,2190.0,1412,38,0.0,0.908,0.583
719283633,"$7,578.00",1628,5950.0,1325,29,0.215,0.721,1.231
710816358,"$2,963.00",1466,1497.0,2523,48,0.495,1.378,0.846
779653458,"$8,260.00",2077,6183.0,2323,47,0.251,1.167,0.621
716382708,"$8,309.00",858,7451.0,1165,35,0.103,0.888,0.4
710387583,"$3,864.00",1901,1963.0,1018,32,0.492,0.289,0.391
718772133,"$10,230.00",1082,9148.0,1484,34,0.106,0.658,0.545
711224733,"$22,382.00",0,22382.0,695,10,0.0,0.418,0.25
718360083,"$25,790.00",1798,23992.0,2443,70,0.07,0.973,0.556
716102583,"$2,675.00",2517,158.0,1959,56,0.941,0.957,1.0
720673008,"$1,652.00",812,840.0,1771,47,0.492,0.548,0.516
708459633,"$5,815.00",1698,4117.0,1604,42,0.292,0.896,0.448
712868733,"$2,595.00",2189,406.0,1562,27,0.844,0.276,0.174
713790708,"$3,421.00",2308,1113.0,2269,39,0.675,2.037,1.053
717648783,"$6,922.00",1704,5218.0,1449,28,0.246,0.278,0.217
714709983,"$6,979.00",898,6081.0,1665,44,0.129,0.565,0.375
819409608,"$2,594.00",0,2594.0,1457,43,0.0,0.526,0.387
717585858,"$16,915.00",1679,15236.0,2795,55,0.099,0.834,0.833
791856033,"$34,516.00",0,34516.0,1041,27,0.0,1.014,0.35
714474483,"$2,523.00",1877,646.0,2005,50,0.744,1.631,1.174
716448783,"$6,235.00",0,6235.0,1225,34,0.0,0.848,0.478
711065133,"$1,473.00",0,1473.0,2099,39,0.0,0.813,0.857
713769258,"$17,116.00",939,16177.0,2547,45,0.055,1.575,0.731
