CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Contacts_Count_12_mon
709516458,30.0,M,0,Graduate,Divorced,3
716456808,36.0,m,2,High School,Single,5
716819958,60.0,M,2,Graduate,Married,2
779449308,46.0,F,4,High School,Single,4
784891458,55.0,M,1,Graduate,Married,3
790004883,55.0,M,1,High School,Married,3
770262183,31.0,M,0,Uneducated,Single,2
715277583,55.0,F,3,Uneducated,Divorced,1
815510883,36.0,M,2,Post-Graduate,Single,5
713997183,34.0,F,2,Unknown,Single,2
715107033,33.0,F,1,Graduate,Married   ,4
720706008,30.0,m,2,Post-Graduate,Single,5
710108133,54.0,F,2,Graduate,Married,0
718983333,53.0,M,2,Uneducated,Married,3
714030183,59.0,M,0,Graduate,Single,3
710496708,41.0, M ,2,College,Single,2
714935883,45.0,M,3,Uneducated,Married   ,1
718972758,50.0,F,2,Graduate,Married,3
711827958,57.0, M ,2,Uneducated,Married,1
778724058,63.0,M,0,Doctorate,Single,3
809620833,35.0,F,3,Unknown,Single,2
718920708,35.0,M,3,Graduate,Married,3
771051783,53.0,M,3,High School,Married,5
715970133,33.0,F,4,College,Married   ,2
806889633,38.0,M,2,Uneducated,Married,4
717338733,31.0, M ,0,High School,Divorced,3
779223858,37.0, M ,2,Graduate,Married   ,4
769980333,36.0,M,1,Uneducated,Single,5
716112933,39.0,F,3,Graduate,Married   ,3
788783133,58.0,F,0,Post-Graduate,Married,3
816325533,39.0,F,1,Graduate,Married,5
720113433,61.0,FEMALE,0,Unknown,Married   ,4
717233058,34.0,M,4,Unknown,Married,4
710233683,55.0,M,3,Graduate,Married   ,4
778327908,50.0,FEMALE,2,Uneducated,Single,5
716400633,33.0,M,3,High School,Single,3
787488108,48.0,FEMALE,1,High School,N/A,4
771649083,63.0,FEMALE,0,High School,Married,4
789853533,54.0,M,3,High School,Married,5
806256333,41.0,M,4,Graduate,Unknown,5
796336833,51.0,M,3,Doctorate,Married,4
713763633,54.0,F,2,Graduate,Married,2
710942358,47.0,M,4,Unknown,Married   ,3
713974533,52.0,F,3,Post-Graduate,Single,3
787231233,34.0,FEMALE,5,Post-Graduate,Single,2
719810583,64.0,M,0,High School,Married,2
717124983,62.0,F,1,Uneducated,Married,1
787523283,38.0,m,1,Graduate,Single,5
719493858,52.0,F,2,Graduate,N/A,2
709897983,35.0,F,2,Doctorate,Married,3
717225258,35.0,M,2,Graduate,Single,2
803148033,54.0,M,1,College,N/A,5
779474958,35.0,F,3,Unknown,Single,1
712060158,35.0,M,0,Doctorate,Single,3
713292933,36.0,F,3,Graduate,Single,2
710982858,33.0,F,3,Graduate,Single,2
714542058,53.0,M,1,Graduate,Unknown,1
712319058,37.0,F,1,Uneducated,Married,0
744483633,35.0,M,3,Graduate,Married,2
714947883,59.0,M,1,Graduate,Married,2
788776908,47.0, M ,1,Unknown,Unknown,4
714802458,48.0,F,3,High School,Married   ,1
721485708,58.0,M,2,Uneducated,Married,3
716378658,55.0,F,2,Unknown,Married,3
713375658,37.0,M,2,Graduate,Married   ,3
717828108,57.0,M,2,Graduate,Married,0
788784258,60.0,M,2,High School,Married,4
718875483,50.0,M,1,College,Married   ,4
811111083,56.0,M,2,High School,N/A,3
715749108,48.0,M,3,Graduate,Married,2
780197133,40.0,M,4,Graduate,Single,1
719146008,48.0,M,3,Graduate,Married,3
717727308,50.0,F,1,Uneducated,Married,2
718445883,61.0,m,1,Uneducated,Married,4
795997908,36.0,M,2,High School,Married,3
710159658,46.0,M,5,High School,Married,2
716068683,28.0,M,0,Uneducated,Divorced,3
778844433,49.0,M,5,Unknown,Single,1
715161633,44.0,F,4,High School,Single,3
773270058,57.0,M,5,High School,Married,3
714120258,37.0,M,2,Uneducated,Divorced,2
720076458,57.0,M,2,Uneducated,Married,4
720693033,33.0,M,1,Unknown,Married,4
719978583,46.0,M,2,High School,N/A,3
712784058,45.0,F,2,High School,Divorced,3
717261708,53.0,M,1,Unknown,Married,3
803665983,52.0,M,0,Unknown,Married,4
815838633,34.0,M,1,Unknown,Married,3
826706208,55.0,M,3,Graduate,Single,3
721218408,53.0, M ,4,High School,Married,4
779484408,37.0,M,1,Unknown,Married,2
710416533,58.0,F,3,Unknown,Single,1
719706483,33.0,M,3,High School,Married,2
712206858,39.0,M,3,Graduate,Married,2
709886583,37.0,F,2,High School,Single,1
711040758,32.0, M ,0,Uneducated,Single,3
817197333,26.0,F,1,Uneducated,Single,3
718929708,60.0,F,0,Graduate,Married,2
721150833,37.0,M,1,Graduate,Single,5
714514983,43.0,FEMALE,5,Graduate,Married,4
779888658,56.0, M ,1,Uneducated,Married,1
715883358,52.0,M,3,College,N/A,2
713363583,34.0,M,2,Uneducated,Single,2
772935108,47.0,M,1,Unknown,Divorced,3
820075983,26.0,M,0,Graduate,Single,2
721502958,54.0,M,1,High School,Married,3
708596283,35.0,F,3,Uneducated,Single,2
710325258,52.0,M,1,Unknown,Married,0
708823908,41.0,M,3,Graduate,Single,3
826401858,36.0,F,0,Uneducated,Divorced,3
709554483,53.0,F,1,Graduate,Married,3
710545158,42.0,M,3,Unknown,Single,2
788621658,54.0,M,1,College,Married,2
716713533,53.0,M,3,Post-Graduate,Single,2
712338033,36.0,M,2,High School,Married   ,4
711639708,42.0,FEMALE,3,Graduate,Single,2
720216108,27.0,F,2,College,Divorced,3
718708908,58.0,M,4,Graduate,Married,4
802890333,59.0,M,1,Uneducated,Married   ,3
712965183,63.0,F,2,Graduate,N/A,3
796170933,57.0,m,2,Uneducated,N/A,4
712816833,56.0,F,0,High School,Married,2
814829583,42.0,F,3,Unknown,Single,3
798769458,29.0,F,1,High School,Single,2
818034558,44.0,M,2,Unknown,Unknown,3
719483358,33.0,M,1,College,Married,2
719647383,35.0,M,2,Graduate,Married,2
714909108,33.0,F,3,Graduate,Single,3
793678608,46.0,M,4,Graduate,Single,4
720854358,27.0,M,0,Unknown,Married   ,4
709126833,42.0,M,3,College,Unknown,1
788896983,53.0, M ,2,Graduate,Married,2
715731033,50.0,M,3,Graduate,Single,3
717636933,48.0,FEMALE,5,College,Divorced,1
772658658,57.0, M ,2,High School,Single,4
755943033,34.0,F,2,Graduate,Single,1
772399983,55.0,M,2,College,Single,4
826130133,58.0,m,2,Graduate,Married,4
719238183,55.0,F,3,Graduate,Married,3
802666083,48.0,F,2,Uneducated,Married   ,2
713682708,45.0,M,2,College,Married   ,2
712774008,59.0,M,0,Uneducated,Married   ,2
717627333,53.0,m,2,Post-Graduate,Married,4
779542608,47.0,m,4,Uneducated,Single,2
715322958,43.0,F,3,Unknown,Married,1
779100408,33.0,F,1,Post-Graduate,Married,0
715352883,49.0,F,2,Post-Graduate,Single,2
789963033,54.0,F,1,Graduate,Single,5
710687508,65.0,M,0,High School,Married,1
789656358,49.0,FEMALE,5,Graduate,Married,1
715720083,47.0,M,5,Unknown,Single,3
716584158,51.0,M,4,High School,Married,2
815727183,36.0,FEMALE,3,High School,Single,1
717066408,36.0,M,2,Graduate,Married,4
708104658,46.0,M,1,Graduate,Unknown,2
718016808,62.0,F,0,Unknown,Married,0
814571058,30.0,F,1,College,Single,0
714757908,46.0,M,4,Graduate,Married   ,3
710345808,41.0,M,4,Uneducated,Married   ,2
814752558,50.0,M,1,Uneducated,Married,3
721284258,53.0,M,2,Unknown,Married,3
719336583,55.0,M,2,Uneducated,Married   ,3
797638383,49.0,F,4,High School,Married,2
708434733,56.0,M,1,Graduate,Married,3
711802758,63.0,M,1,Graduate,Married,2
720620058,41.0,M,4,High School,Unknown,2
819169683,34.0,m,2,Unknown,Married   ,2
709757583,35.0,M,0,Unknown,Married,1
789307833,44.0,M,4,College,N/A,3
823912308,38.0,F,3,Graduate,Married,0
720746208,52.0,M,1,Graduate,Married,1
709121283,54.0,M,3,Uneducated,Married,2
714093108,58.0,F,2,High School,Single,3
718368333,26.0,M,0,College,Unknown,2
806752533,27.0,F,1,Post-Graduate,Single,3
758521983,33.0, M ,1,Unknown,Married,2
779473308,32.0,m,0,Uneducated,Single,3
709376508,58.0,F,1,College,Married,2
712589658,45.0,F,4,Uneducated,Unknown,2
712141683,48.0,F,3,High School,Married   ,1
712494108,38.0,M,2,Post-Graduate,Single,4
721350783,54.0,M,2,High School,Married,4
710133858,40.0,F,1,Graduate,Unknown,1
719152383,35.0,F,4,Uneducated,Married,4
715174158,31.0,M,1,College,N/A,0
780040758,40.0,F,4,College,Married,2
719525358,52.0,FEMALE,0,Graduate,Single,3
710892408,57.0, M ,1,High School,Married,2
713295183,48.0,M,2,Graduate,Divorced,3
789871233,49.0,M,3,High School,Married,2
712663533,40.0,M,4,High School,Single,2
820906233,45.0,M,2,Graduate,Married,2
821163408,41.0,M,3,Unknown,Married   ,3
708947208,36.0,M,2,Graduate,Single,1
715261458,37.0,F,1,Graduate,Single,4
789310833,44.0,F,3,College,Divorced,5
818294958,52.0,M,2,College,Married,2
713902983,42.0,FEMALE,3,High School,Married,1
771693933,62.0,F,1,Graduate,Married,4
827984658,49.0,M,3,Post-Graduate,Married,4
789012633,30.0,F,0,Graduate,Single,1
807237783,50.0,M,3,Uneducated,Single,5
803408733,32.0,M,2,High School,N/A,4
824667708,32.0,F,1,Graduate,Single,3
807165033,49.0,M,3,Post-Graduate,Single,5
809984133,37.0,M,2,Doctorate,Single,5
718949433,42.0,m,3,College,Single,2
751227183,36.0,M,2,Unknown,Single,5
716331408,52.0,F,4,Unknown,Married,5
714199983,48.0,M,3,Uneducated,Single,5
774172158,29.0,M,1,Unknown,Single,2
708171858,33.0,F,3,Post-Graduate,Married,3
709074108,36.0,m,2,College,Married   ,5
721304133,36.0,F,4,High School,Married,3
787430733,56.0,F,2,High School,N/A,2
711225933,28.0,FEMALE,1,High School,N/A,4
717478983,31.0,F,2,Uneducated,Divorced,0
720949083,44.0,F,3,Uneducated,Single,5
712851108,51.0,F,3,High School,Married,5
713151258,55.0,M,3,Graduate,Single,4
799731033,34.0,F,2,Doctorate,N/A,2
822138333,61.0,F,0,Graduate,Single,5
708532308,37.0,M,2,Uneducated,Single,2
713718558,46.0, M ,3,Graduate,Married,5
778939683,47.0,F,3,Uneducated,Married,2
713322633,54.0,M,1,Graduate,Married,3
754671558,50.0,F,3,Unknown,Single,4
719291283,36.0,FEMALE,4,High School,Single,2
720659283,37.0,M,5,Graduate,Married,4
719535558,47.0,M,4,College,Divorced,1
771032658,54.0,M,3,Unknown,Married   ,2
709468683,64.0,F,0,High School,Married,2
719455908,48.0,M,3,Graduate,Married,3
816890883,35.0,M,2,Uneducated,Single,3
709826058,49.0,M,2,Unknown,Married,1
735008958,42.0,m,5,Unknown,Married,2
713766183,49.0,M,0,Uneducated,Single,4
719148633,53.0,F,2,Graduate,Married,4
789266208,56.0,M,2,High School,Married   ,3
718373658,41.0,M,3,College,Single,0
712255458,37.0, M ,3,High School,Single,5
789494133,30.0,M,0,High School,Married,3
714178458,45.0,M,3,Post-Graduate,Married,2
717595908,54.0,M,1,High School,Married,1
798114033,46.0,M,2,Graduate,Married,4
709479558,36.0,F,4,College,Single,1
778148283,48.0,M,2,Doctorate,Single,1
719363283,59.0,FEMALE,0,Doctorate,Single,2
716225433,60.0,M,1,Uneducated,Married   ,4
719882583,44.0,M,5,Graduate,Single,5
711076533,65.0,M,0,College,Divorced,2
820651908,46.0,F,3,Graduate,Single,4
710884683,48.0,M,4,Graduate,Married,5
797468658,53.0,M,3,High School,Married,3
716375883,53.0,F,3,Uneducated,Married,2
711534183,41.0,M,2,High School,Single,4
721083258,37.0,F,4,High School,Married   ,3
717986058,29.0,F,0,High School,Single,5
804610908,49.0,F,2,Doctorate,N/A,0
717602733,47.0,M,3,Doctorate,Single,2
770952933,53.0,F,1,Unknown,Married,4
713233908,33.0,M,2,Graduate,Married   ,3
755365233,34.0,M,1,Graduate,Unknown,4
715105908,28.0,F,0,Graduate,Single,3
712658283,36.0,F,3,Graduate,Single,3
708796458,30.0,F,2,Graduate,Single,4
713557533,34.0,M,3,High School,Single,3
710524533,38.0,F,4,College,Married,4
713412558,39.0,F,4,Post-Graduate,Married,1
720000708,32.0,F,0,Graduate,Married,2
718934058,36.0,M,2,Doctorate,Single,2
710607408,-99.0,F,3,High School,Single,4
717613233,45.0,M,4,Uneducated,Married,4
821710308,38.0, M ,3,Uneducated,Single,2
716089983,31.0,M,0,Graduate,Single,4
720430083,65.0,M,0,High School,Married   ,2
712071708,63.0,FEMALE,0,Graduate,Married,4
770721858,65.0, M ,1,Graduate,N/A,5
751381458,43.0,F,3,College,Married,4
715629783,51.0,M,1,Graduate,Married,2
768886533,37.0,M,3,Graduate,Married,3
711023508,55.0,F,1,Graduate,Married,2
711291558,27.0, M ,0,Uneducated,Single,3
714929283,34.0,F,0,High School,Married,3
716285358,32.0,F,1,College,Divorced,4
710958033,49.0,F,5,Uneducated,Single,2
711368283,39.0,M,2,Unknown,Married,2
807275733,27.0,M,0,Post-Graduate,Single,2
708231183,30.0,M,1,Uneducated,Divorced,4
789690483,39.0,M,4,High School,Married,3
789338583,42.0,M,2,Doctorate,Married,2
717411483,55.0,M,4,College,Divorced,3
720799608,57.0, M ,2,Graduate,Married,2
714112383,53.0,M,2,Graduate,Married,2
717994608,51.0,M,0,Graduate,Married,2
798558783,47.0,M,3,Graduate,Married,4
716875083,26.0,F,0,High School,Single,4
714603558,37.0,m,2,High School,Single,3
789903708,45.0,F,2,Uneducated,Single,2
801989733,55.0, M ,2,Uneducated,Single,2
789504183,37.0,M,4,Graduate,Single,4
714574083,36.0,F,3,Graduate,Single,3
717978033,36.0,F,1,High School,Single,4
711256908,39.0,M,2,High School,Married   ,3
721023708,47.0,M,4,Uneducated,Married,3
714522258,56.0,m,2,Graduate,Married,2
714247458,56.0,F,4,Uneducated,Single,2
780416433,38.0,M,2,Unknown,Married,3
713644758,49.0,M,3,Graduate,Single,3
712700358,36.0,F,4,Uneducated,Single,2
779873508,51.0,F,0,High School,Married,4
779342958,26.0, M ,0,College,Married,3
711738333,34.0,M,2,Graduate,Married,3
709413933,56.0, M ,2,High School,Single,4
720323208,43.0,M,2,Graduate,N/A,4
708132783,47.0,F,3,Uneducated,Married   ,2
713372583,42.0,F,4,High School,Single,0
710092683,-99.0,M,2,College,Married,2
779284833,55.0,M,2,Post-Graduate,Single,1
713426358,28.0,F,0,College,Married,3
717132633,62.0,M,0,Uneducated,Single,2
714967233,52.0,M,2,Doctorate,Married,3
767587833,44.0,M,3,Unknown,Single,5
714954033,29.0,F,0,Post-Graduate,Single,3
716154258,48.0,M,4,Doctorate,Unknown,2
755399433,43.0,M,3,Uneducated,Married,2
709876008,49.0,F,2,Post-Graduate,Single,3
709918158,43.0,M,3,High School,Married,1
713350908,41.0,F,2,Uneducated,Married,3
715759458,43.0,M,3,Graduate,Single,4
713976258,51.0,m,3,Graduate,Single,3
790174608,37.0,M,1,Doctorate,Single,2
771335358,37.0,M,2,College,Divorced,4
708382083,49.0,FEMALE,5,High School,Married,2
771829758,36.0,M,3,Uneducated,Married,3
767333808,50.0,F,2,Graduate,Unknown,4
721385433,64.0,M,0,Unknown,Married,4
794293908,36.0,F,3,College,Single,3
720409608,45.0,M,3,High School,Married,3
717830583,41.0,M,2,Graduate,Married,3
715455708,47.0,M,3,Graduate,N/A,2
719108358,39.0,M,2,Post-Graduate,Married,1
769323183,51.0,M,4,Uneducated,Married   ,3
820020258,55.0,F,1,High School,Single,4
719234883,57.0,M,3,Graduate,Single,3
807349158,36.0,M,4,Doctorate,Married   ,4
710799783,35.0,M,2,Unknown,Married,4
778456983,38.0,F,2,Unknown,Single,3
708644208,39.0,F,2,Graduate,Single,4
711659958,65.0,F,0,Graduate,Married,1
798988983,51.0,F,2,Uneducated,Married,2
710760258,50.0,F,3,High School,Married   ,4
799700208,38.0,M,2,Graduate,Single,1
772401933,36.0,F,1,Unknown,Single,2
787460883,41.0,M,3,Uneducated,Married   ,4
770937183,40.0,F,4,Graduate,Single,2
715468083,40.0, M ,2,Doctorate,Married,4
807161508,26.0,M,1,Unknown,Single,2
772268058,46.0,F,4,Uneducated,Single,3
710166783,49.0,F,1,Graduate,Married,0
804820233,38.0,M,2,Unknown,Married   ,2
708758658,49.0,m,4,Graduate,Married,1
714011358,38.0,M,3,Graduate,Divorced,3
712401033,36.0,M,1,Unknown,Single,1
771212508,34.0,F,2,Unknown,Single,4
821150958,52.0,M,5,Graduate,Single,1
792272658,40.0,M,3,Graduate,Single,4
809818008,36.0,FEMALE,3,Uneducated,Married,5
803231058,53.0,M,3,High School,Single,1
715698633,40.0,F,2,Unknown,Married,1
720450108,54.0,M,1,Graduate,Married,1
719076858,34.0,M,4,College,Single,2
720016308,62.0,F,1,Unknown,Single,2
712443558,39.0,F,1,College,Single,1
711835758,50.0,M,3,Graduate,Married,3
709284333,36.0,M,1,Uneducated,Divorced,2
788122533,56.0,F,1,Graduate,Married,2
709206333,44.0,F,4,Graduate,Single,4
713039808,45.0,M,4,College,Married   ,1
801700233,36.0,M,2,Graduate,N/A,0
716815308,44.0,F,2,Uneducated,Married,5
821149008,52.0,M,2,Graduate,Single,4
720580383,50.0, M ,3,Graduate,Married,4
780202908,53.0,F,2,Graduate,Single,4
787504158,36.0,F,0,Unknown,N/A,2
716183283,27.0,F,1,College,Divorced,2
824168808,31.0,F,1,College,Divorced,3
712936908,36.0,M,3,Unknown,Single,1
719855958,41.0, M ,4,High School,Single,4
710112933,28.0,M,1,Uneducated,Married   ,2
768364233,59.0,M,1,High School,N/A,5
771725808,43.0,M,3,Uneducated,Unknown,4
780686358,41.0,M,3,Unknown,Married,1
712762758,46.0,M,2,Graduate,Married,0
714392808,51.0,M,3,Unknown,Married,5
713089458,44.0,M,1,High School,Married,2
826780683,-99.0,M,3,Graduate,Married,2
780251658,32.0,M,1,High School,Married,4
772273983,48.0,M,4,Uneducated,Married   ,4
737944908,58.0,M,2,Unknown,Married,2
720688158,37.0,F,3,High School,Single,4
719902908,51.0,M,3,Unknown,Married,3
771682533,43.0,F,3,Unknown,Married,2
708193008,41.0,M,4,Uneducated,N/A,4
772449858,51.0,M,3,Graduate,Married   ,4
715992558,52.0,M,2,Doctorate,Married,2
708502908,61.0,M,2,High School,Married   ,3
720132258,49.0,FEMALE,3,Post-Graduate,Single,5
708704433,36.0,F,3,High School,Single,4
720906033,35.0,M,1,Graduate,Married,4
719961183,63.0,F,0,High School,Married,2
718838808,36.0,F,1,Post-Graduate,Married,3
710268858,33.0,F,4,Graduate,Single,2
788360283,33.0, M ,1,Graduate,Single,0
717914808,65.0,M,1,High School,Married   ,5
802884933,61.0,M,1,Graduate,Married,3
714436383,44.0,M,4,Graduate,Unknown,2
718785483,38.0,m,1,Doctorate,Single,3
708816408,41.0,M,4,Uneducated,N/A,3
715363908,44.0,F,4,Uneducated,Married,2
709163358,41.0,M,5,Unknown,Single,4
827643858,45.0,F,2,Unknown,N/A,2
711251133,37.0,M,0,Post-Graduate,Single,3
716896833,51.0,M,1,Unknown,Single,4
789193383,65.0,M,0,Uneducated,Single,5
712801758,37.0,F,1,Graduate,Single,2
719836083,54.0, M ,4,Unknown,Married   ,2
718291233,46.0,M,4,Graduate,Married,3
718682883,41.0,M,2,Unknown,Married   ,1
771503958,49.0,M,2,Unknown,N/A,3
771960708,51.0,M,2,Graduate,Married,4
717427983,50.0,F,3,High School,Married   ,4
712737108,48.0,F,4,High School,Married   ,2
771599283,53.0,FEMALE,2,Graduate,Married,5
717237708,54.0,M,2,Post-Graduate,Single,5
710703708,46.0,m,4,Unknown,Married   ,2
712513458,47.0,m,4,High School,N/A,4
709690158,52.0,F,4,Graduate,Married,2
709959858,43.0,F,4,Graduate,Single,4
720683958,41.0,M,4,Uneducated,Divorced,2
780704358,34.0,M,3,Post-Graduate,Unknown,0
717843783,33.0,F,1,College,Married   ,2
718318383,49.0,M,1,High School,Unknown,4
708849858,44.0,M,3,Doctorate,Single,5
712652283,36.0,M,1,Uneducated,Divorced,3
793461933,37.0,M,3,High School,Single,4
720084183,46.0,M,3,Unknown,Divorced,4
767114958,65.0,M,0,Uneducated,Single,2
709216533,52.0,M,2,College,Married,4
720897783,50.0,M,1,Uneducated,Married   ,5
773503308,59.0,m,1,Uneducated,Single,4
719963433,37.0,F,3,Unknown,Single,2
708139833,40.0,M,3,Graduate,Unknown,3
710664558,40.0,F,3,High School,Married,4
713687508,59.0,M,1,Doctorate,Single,4
816312633,52.0,F,3,College,Married,3
712019883,43.0,F,4,Unknown,Unknown,3
718216008,48.0,M,3,Graduate,Married,3
718345233,45.0,FEMALE,2,Graduate,Unknown,3
771228183,30.0,F,0,Graduate,Divorced,3
789430083,41.0, M ,5,High School,Single,2
779524833,51.0,M,1,Unknown,Single,3
823621083,46.0,M,3,Graduate,Married,4
715563558,50.0,M,1,Unknown,Married,2
715424283,31.0,F,0,College,Married,2
807209808,48.0,M,1,High School,Single,2
716578158,39.0,F,1,Unknown,Married   ,5
708911508,50.0,F,2,Unknown,Married,2
717332733,47.0,M,4,Unknown,Single,4
710681808,53.0,M,3,High School,Single,3
708740808,45.0, M ,4,Graduate,Married,4
711728208,46.0,m,4,Graduate,Single,2
720562008,34.0,M,2,Graduate,Single,3
709012083,39.0,M,1,Uneducated,Married,4
771073908,62.0,M,0,Unknown,Married,2
718174908,53.0,F,3,Uneducated,Married,2
709550958,51.0,M,3,Graduate,Married,4
720411183,34.0,F,1,High School,Married   ,0
720776508,44.0,F,2,Doctorate,N/A,2
755615208,49.0,M,3,High School,Single,2
708147108,26.0, M ,0,Graduate,Divorced,3
827476983,56.0,F,2,College,Single,1
716682258,52.0,M,1,High School,Divorced,5
708563433,65.0,F,0,High School,Single,3
772277508,65.0,F,1,Unknown,Single,2
712515558,35.0,M,1,College,Single,3
719342808,48.0,M,3,Graduate,Single,3
788957358,53.0,F,1,Graduate,Single,2
778386033,38.0,M,3,Uneducated,Married,4
820060758,50.0,F,1,College,Single,4
713271708,46.0,M,3,Uneducated,Married,2
720555483,48.0,M,3,Graduate,Single,3
709405758,36.0,M,2,Graduate,Married,2
